Subject	Trial	TargBinary	ExpCond	PrimeCategory	PrimeType
24	28.gif	1	Same	Transitive	Prime_A
24	68.gif	1	Same	Dative	Prime_B
24	74.gif	0	Same	Locative	Prime_A
24	40.gif	0	Same	Transitive	Prime_A
24	32.gif	0	Same	Transitive	Prime_B
24	84.gif	1	Same	Dative	Prime_A
24	36.gif	0	Same	Transitive	Prime_B
24	T4.gif	1	Different	Dative	Prime_B
24	109.gif	1	Different	Locative	Prime_B
24	38.gif	1	Different	Transitive	Prime_B
24	44.gif	1	Different	Dative	Prime_A
24	112.gif	1	Different	Locative	Prime_A
24	1.gif	0	Different	Transitive	Prime_B
24	108.gif	1	Different	Locative	Prime_B
24	93.gif	1	Different	Transitive	Prime_A
24	43.gif	1	Different	Dative	Prime_B
24	81.gif	1	Different	Locative	Prime_A
25	29.gif	1	Same	Transitive	Prime_A
25	6.gif	1	Same	Transitive	Prime_A
25	33.gif	0	Same	Dative	Prime_A
25	19.gif	0	Same	Transitive	Prime_B
25	90.gif	1	Same	Dative	Prime_B
25	22.gif	0	Same	Transitive	Prime_B
25	26.gif	0	Same	Dative	Prime_A
25	28.gif	0	Different	Transitive	Prime_B
25	52.gif	0	Different	Dative	Prime_B
25	25.gif	1	Different	Transitive	Prime_A
25	45.gif	1	Different	Dative	Prime_B
25	30.gif	0	Different	Transitive	Prime_B
25	T6.gif	0	Different	Dative	Prime_A
25	37.gif	1	Different	Transitive	Prime_A
25	51.gif	0	Different	Dative	Prime_A
25	70.gif	0	Different	Locative	Prime_A
25	84.gif	0	Different	Dative	Prime_B
25	32.gif	1	Different	Transitive	Prime_A
25	40.gif	0	Different	Transitive	Prime_B
25	74.gif	0	Different	Locative	Prime_B
25	68.gif	0	Different	Dative	Prime_A
25	82.gif	0	Different	Dative	Prime_B
25	57.gif	0	Same	Transitive	Prime_B
25	81.gif	0	Same	Locative	Prime_B
25	43.gif	0	Same	Dative	Prime_A
25	93.gif	0	Same	Transitive	Prime_B
25	108.gif	1	Same	Locative	Prime_A
25	T11.gif	1	Same	Dative	Prime_B
25	1.gif	0	Same	Transitive	Prime_A
25	44.gif	0	Same	Dative	Prime_B
25	38.gif	1	Same	Transitive	Prime_A
25	109.gif	1	Same	Locative	Prime_A
25	T4.gif	1	Same	Dative	Prime_A
26	26.gif	1	Same	Dative	Prime_A
26	22.gif	0	Same	Transitive	Prime_B
26	90.gif	1	Same	Dative	Prime_B
26	11.gif	0	Same	Locative	Prime_B
26	19.gif	1	Same	Transitive	Prime_B
26	33.gif	1	Same	Dative	Prime_A
26	6.gif	1	Same	Transitive	Prime_A
26	29.gif	0	Same	Transitive	Prime_A
26	51.gif	1	Different	Dative	Prime_A
26	15.gif	1	Different	Locative	Prime_B
26	37.gif	1	Different	Transitive	Prime_A
26	T6.gif	0	Different	Dative	Prime_A
26	30.gif	1	Different	Transitive	Prime_B
26	45.gif	1	Different	Dative	Prime_B
26	25.gif	1	Different	Transitive	Prime_A
26	52.gif	1	Different	Dative	Prime_B
26	28.gif	1	Different	Transitive	Prime_B
26	82.gif	1	Different	Dative	Prime_B
26	78.gif	1	Different	Locative	Prime_A
26	68.gif	1	Different	Dative	Prime_A
26	74.gif	1	Different	Locative	Prime_B
26	40.gif	0	Different	Transitive	Prime_B
26	34.gif	1	Different	Dative	Prime_A
26	32.gif	1	Different	Transitive	Prime_A
26	84.gif	1	Different	Dative	Prime_B
26	36.gif	0	Different	Transitive	Prime_A
26	T4.gif	1	Same	Dative	Prime_A
26	109.gif	1	Same	Locative	Prime_A
26	38.gif	0	Same	Transitive	Prime_A
26	44.gif	0	Same	Dative	Prime_B
26	112.gif	1	Same	Locative	Prime_B
26	1.gif	0	Same	Transitive	Prime_A
26	T11.gif	0	Same	Dative	Prime_B
26	108.gif	1	Same	Locative	Prime_A
26	93.gif	0	Same	Transitive	Prime_B
26	43.gif	1	Same	Dative	Prime_A
26	81.gif	0	Same	Locative	Prime_B
26	57.gif	1	Same	Transitive	Prime_B
27	29.gif	1	Different	Transitive	Prime_B
27	8.gif	1	Different	Locative	Prime_B
27	T1.gif	1	Different	Dative	Prime_A
27	6.gif	1	Different	Transitive	Prime_B
27	33.gif	1	Different	Dative	Prime_B
27	19.gif	1	Different	Transitive	Prime_A
27	90.gif	1	Different	Dative	Prime_A
27	22.gif	0	Different	Transitive	Prime_A
27	21.gif	0	Different	Locative	Prime_B
27	26.gif	0	Different	Dative	Prime_B
27	28.gif	0	Same	Transitive	Prime_A
27	13.gif	1	Same	Locative	Prime_A
27	52.gif	1	Same	Dative	Prime_A
27	25.gif	0	Same	Transitive	Prime_B
27	45.gif	1	Same	Dative	Prime_A
27	30.gif	0	Same	Transitive	Prime_A
27	114.gif	1	Same	Locative	Prime_B
27	T6.gif	1	Same	Dative	Prime_B
27	15.gif	1	Same	Locative	Prime_A
27	84.gif	0	Same	Dative	Prime_A
27	32.gif	0	Same	Transitive	Prime_B
27	40.gif	0	Same	Transitive	Prime_A
27	74.gif	1	Same	Locative	Prime_A
27	68.gif	1	Same	Dative	Prime_B
27	39.gif	0	Same	Transitive	Prime_A
27	82.gif	1	Same	Dative	Prime_A
27	57.gif	1	Different	Transitive	Prime_A
27	81.gif	0	Different	Locative	Prime_A
27	43.gif	1	Different	Dative	Prime_B
27	93.gif	1	Different	Transitive	Prime_A
27	108.gif	0	Different	Locative	Prime_B
27	1.gif	0	Different	Transitive	Prime_B
27	44.gif	1	Different	Dative	Prime_A
27	109.gif	1	Different	Locative	Prime_B
27	T4.gif	0	Different	Dative	Prime_B
28	26.gif	0	Different	Dative	Prime_B
28	21.gif	1	Different	Locative	Prime_B
28	90.gif	1	Different	Dative	Prime_A
28	19.gif	1	Different	Transitive	Prime_A
28	33.gif	0	Different	Dative	Prime_B
28	76.gif	1	Different	Locative	Prime_A
28	6.gif	1	Different	Transitive	Prime_B
28	T1.gif	1	Different	Dative	Prime_A
28	29.gif	0	Different	Transitive	Prime_B
28	51.gif	1	Same	Dative	Prime_B
28	15.gif	1	Same	Locative	Prime_A
28	37.gif	1	Same	Transitive	Prime_B
28	T6.gif	0	Same	Dative	Prime_B
28	114.gif	1	Same	Locative	Prime_B
28	30.gif	1	Same	Transitive	Prime_A
28	45.gif	1	Same	Dative	Prime_A
28	66.gif	0	Same	Locative	Prime_B
28	25.gif	0	Same	Transitive	Prime_B
28	52.gif	0	Same	Dative	Prime_A
28	13.gif	1	Same	Locative	Prime_A
28	28.gif	1	Same	Transitive	Prime_A
28	82.gif	1	Same	Dative	Prime_A
28	78.gif	1	Same	Locative	Prime_B
28	39.gif	0	Same	Transitive	Prime_A
28	68.gif	0	Same	Dative	Prime_B
28	40.gif	0	Same	Transitive	Prime_A
28	34.gif	1	Same	Dative	Prime_B
28	104.gif	1	Same	Locative	Prime_A
28	32.gif	1	Same	Transitive	Prime_B
28	84.gif	1	Same	Dative	Prime_A
28	T4.gif	0	Different	Dative	Prime_B
28	109.gif	1	Different	Locative	Prime_B
28	44.gif	1	Different	Dative	Prime_A
28	112.gif	1	Different	Locative	Prime_A
28	1.gif	0	Different	Transitive	Prime_B
28	T11.gif	1	Different	Dative	Prime_A
28	108.gif	1	Different	Locative	Prime_B
28	93.gif	1	Different	Transitive	Prime_A
28	43.gif	0	Different	Dative	Prime_B
28	81.gif	1	Different	Locative	Prime_A
28	57.gif	1	Different	Transitive	Prime_A
29	29.gif	1	Same	Transitive	Prime_A
29	6.gif	1	Same	Transitive	Prime_A
29	33.gif	0	Same	Dative	Prime_A
29	11.gif	1	Same	Locative	Prime_B
29	90.gif	1	Same	Dative	Prime_B
29	22.gif	0	Same	Transitive	Prime_B
29	28.gif	1	Different	Transitive	Prime_B
29	13.gif	1	Different	Locative	Prime_B
29	52.gif	1	Different	Dative	Prime_B
29	25.gif	1	Different	Transitive	Prime_A
29	66.gif	1	Different	Locative	Prime_A
29	30.gif	0	Different	Transitive	Prime_B
29	114.gif	1	Different	Locative	Prime_A
29	T6.gif	1	Different	Dative	Prime_A
29	15.gif	1	Different	Locative	Prime_B
29	70.gif	1	Different	Locative	Prime_A
29	84.gif	0	Different	Dative	Prime_B
29	32.gif	1	Different	Transitive	Prime_A
29	34.gif	1	Different	Dative	Prime_A
29	40.gif	0	Different	Transitive	Prime_B
29	74.gif	0	Different	Locative	Prime_B
29	68.gif	0	Different	Dative	Prime_A
29	39.gif	0	Different	Transitive	Prime_B
29	78.gif	1	Different	Locative	Prime_A
29	82.gif	0	Different	Dative	Prime_B
29	57.gif	1	Same	Transitive	Prime_B
29	81.gif	1	Same	Locative	Prime_B
29	43.gif	0	Same	Dative	Prime_A
29	93.gif	1	Same	Transitive	Prime_B
29	108.gif	0	Same	Locative	Prime_A
29	T11.gif	1	Same	Dative	Prime_B
29	1.gif	0	Same	Transitive	Prime_A
29	112.gif	1	Same	Locative	Prime_B
29	44.gif	1	Same	Dative	Prime_B
29	38.gif	1	Same	Transitive	Prime_A
29	109.gif	1	Same	Locative	Prime_A
29	T4.gif	1	Same	Dative	Prime_A
30	26.gif	1	Same	Dative	Prime_B
30	21.gif	1	Same	Locative	Prime_B
30	22.gif	1	Same	Transitive	Prime_A
30	90.gif	1	Same	Dative	Prime_A
30	11.gif	1	Same	Locative	Prime_A
30	19.gif	1	Same	Transitive	Prime_A
30	33.gif	1	Same	Dative	Prime_B
30	76.gif	1	Same	Locative	Prime_A
30	6.gif	1	Same	Transitive	Prime_B
30	T1.gif	1	Same	Dative	Prime_A
30	8.gif	1	Same	Locative	Prime_B
30	51.gif	1	Different	Dative	Prime_B
30	15.gif	1	Different	Locative	Prime_A
30	37.gif	1	Different	Transitive	Prime_B
30	T6.gif	1	Different	Dative	Prime_B
30	114.gif	1	Different	Locative	Prime_B
30	30.gif	1	Different	Transitive	Prime_A
30	45.gif	1	Different	Dative	Prime_A
30	66.gif	0	Different	Locative	Prime_B
30	25.gif	1	Different	Transitive	Prime_B
30	52.gif	0	Different	Dative	Prime_A
30	13.gif	1	Different	Locative	Prime_A
30	28.gif	1	Different	Transitive	Prime_A
30	82.gif	1	Different	Dative	Prime_A
30	78.gif	1	Different	Locative	Prime_B
30	39.gif	0	Different	Transitive	Prime_A
30	68.gif	1	Different	Dative	Prime_B
30	74.gif	1	Different	Locative	Prime_A
30	40.gif	1	Different	Transitive	Prime_A
30	34.gif	1	Different	Dative	Prime_B
30	32.gif	1	Different	Transitive	Prime_B
30	84.gif	1	Different	Dative	Prime_A
30	70.gif	0	Different	Locative	Prime_B
30	T4.gif	1	Same	Dative	Prime_B
30	109.gif	0	Same	Locative	Prime_B
30	44.gif	1	Same	Dative	Prime_A
30	112.gif	1	Same	Locative	Prime_A
30	1.gif	0	Same	Transitive	Prime_B
30	T11.gif	1	Same	Dative	Prime_A
30	108.gif	1	Same	Locative	Prime_B
30	93.gif	1	Same	Transitive	Prime_A
30	43.gif	1	Same	Dative	Prime_B
30	57.gif	1	Same	Transitive	Prime_A
31	29.gif	0	Different	Transitive	Prime_B
31	6.gif	1	Different	Transitive	Prime_B
31	76.gif	1	Different	Locative	Prime_A
31	33.gif	1	Different	Dative	Prime_B
31	19.gif	1	Different	Transitive	Prime_A
31	11.gif	1	Different	Locative	Prime_A
31	22.gif	0	Different	Transitive	Prime_A
31	21.gif	1	Different	Locative	Prime_B
31	26.gif	1	Different	Dative	Prime_B
31	28.gif	1	Same	Transitive	Prime_A
31	13.gif	1	Same	Locative	Prime_A
31	52.gif	1	Same	Dative	Prime_A
31	25.gif	0	Same	Transitive	Prime_B
31	66.gif	0	Same	Locative	Prime_B
31	30.gif	1	Same	Transitive	Prime_A
31	T6.gif	1	Same	Dative	Prime_B
31	37.gif	1	Same	Transitive	Prime_B
31	15.gif	1	Same	Locative	Prime_A
31	51.gif	1	Same	Dative	Prime_B
31	36.gif	0	Same	Transitive	Prime_B
31	70.gif	0	Same	Locative	Prime_B
31	84.gif	1	Same	Dative	Prime_A
31	32.gif	1	Same	Transitive	Prime_B
31	104.gif	0	Same	Locative	Prime_A
31	40.gif	0	Same	Transitive	Prime_A
31	74.gif	1	Same	Locative	Prime_A
31	68.gif	1	Same	Dative	Prime_B
31	82.gif	1	Same	Dative	Prime_A
31	57.gif	1	Different	Transitive	Prime_A
31	81.gif	0	Different	Locative	Prime_A
31	43.gif	1	Different	Dative	Prime_B
31	93.gif	1	Different	Transitive	Prime_A
31	108.gif	1	Different	Locative	Prime_B
31	1.gif	0	Different	Transitive	Prime_B
31	112.gif	1	Different	Locative	Prime_A
31	44.gif	1	Different	Dative	Prime_A
31	38.gif	0	Different	Transitive	Prime_B
31	109.gif	0	Different	Locative	Prime_B
31	T4.gif	0	Different	Dative	Prime_B
32	26.gif	0	Different	Dative	Prime_A
32	21.gif	0	Different	Locative	Prime_A
32	22.gif	0	Different	Transitive	Prime_B
32	90.gif	1	Different	Dative	Prime_B
32	11.gif	0	Different	Locative	Prime_B
32	19.gif	1	Different	Transitive	Prime_B
32	33.gif	0	Different	Dative	Prime_A
32	76.gif	1	Different	Locative	Prime_B
32	6.gif	1	Different	Transitive	Prime_A
32	29.gif	1	Different	Transitive	Prime_A
32	51.gif	0	Same	Dative	Prime_A
32	15.gif	1	Same	Locative	Prime_B
32	37.gif	1	Same	Transitive	Prime_A
32	T6.gif	0	Same	Dative	Prime_A
32	114.gif	1	Same	Locative	Prime_A
32	30.gif	1	Same	Transitive	Prime_B
32	45.gif	1	Same	Dative	Prime_B
32	66.gif	1	Same	Locative	Prime_A
32	25.gif	1	Same	Transitive	Prime_A
32	13.gif	1	Same	Locative	Prime_B
32	28.gif	1	Same	Transitive	Prime_B
32	82.gif	0	Same	Dative	Prime_B
32	78.gif	1	Same	Locative	Prime_A
32	68.gif	0	Same	Dative	Prime_A
32	40.gif	0	Same	Transitive	Prime_B
32	32.gif	1	Same	Transitive	Prime_A
32	84.gif	0	Same	Dative	Prime_B
32	70.gif	1	Same	Locative	Prime_A
32	36.gif	0	Same	Transitive	Prime_A
32	T4.gif	1	Different	Dative	Prime_A
32	109.gif	1	Different	Locative	Prime_A
32	44.gif	0	Different	Dative	Prime_B
32	112.gif	1	Different	Locative	Prime_B
32	1.gif	0	Different	Transitive	Prime_A
32	108.gif	1	Different	Locative	Prime_A
32	93.gif	1	Different	Transitive	Prime_B
32	43.gif	0	Different	Dative	Prime_A
32	57.gif	1	Different	Transitive	Prime_B
33	6.gif	0	Same	Transitive	Prime_B
33	33.gif	1	Same	Dative	Prime_B
33	19.gif	1	Same	Transitive	Prime_A
33	90.gif	1	Same	Dative	Prime_A
33	22.gif	0	Same	Transitive	Prime_A
33	21.gif	1	Same	Locative	Prime_B
33	26.gif	1	Same	Dative	Prime_B
33	13.gif	1	Different	Locative	Prime_A
33	66.gif	1	Different	Locative	Prime_B
33	45.gif	1	Different	Dative	Prime_A
33	30.gif	1	Different	Transitive	Prime_A
33	114.gif	1	Different	Locative	Prime_B
33	T6.gif	1	Different	Dative	Prime_B
33	37.gif	1	Different	Transitive	Prime_B
33	15.gif	1	Different	Locative	Prime_A
33	51.gif	1	Different	Dative	Prime_B
33	36.gif	0	Different	Transitive	Prime_B
33	84.gif	1	Different	Dative	Prime_A
33	32.gif	1	Different	Transitive	Prime_B
33	34.gif	1	Different	Dative	Prime_B
33	40.gif	0	Different	Transitive	Prime_A
33	74.gif	1	Different	Locative	Prime_A
33	68.gif	1	Different	Dative	Prime_B
33	39.gif	0	Different	Transitive	Prime_A
33	78.gif	1	Different	Locative	Prime_B
33	82.gif	1	Different	Dative	Prime_A
33	57.gif	1	Same	Transitive	Prime_A
33	81.gif	1	Same	Locative	Prime_A
33	43.gif	1	Same	Dative	Prime_B
33	93.gif	1	Same	Transitive	Prime_A
33	108.gif	1	Same	Locative	Prime_B
33	1.gif	0	Same	Transitive	Prime_B
33	112.gif	1	Same	Locative	Prime_A
33	44.gif	1	Same	Dative	Prime_A
33	38.gif	0	Same	Transitive	Prime_B
33	109.gif	1	Same	Locative	Prime_B
34	26.gif	0	Same	Dative	Prime_B
34	22.gif	0	Same	Transitive	Prime_A
34	90.gif	0	Same	Dative	Prime_A
34	11.gif	1	Same	Locative	Prime_A
34	19.gif	1	Same	Transitive	Prime_A
34	33.gif	0	Same	Dative	Prime_B
34	6.gif	1	Same	Transitive	Prime_B
34	T1.gif	1	Same	Dative	Prime_A
34	29.gif	0	Same	Transitive	Prime_B
34	51.gif	0	Different	Dative	Prime_B
34	37.gif	1	Different	Transitive	Prime_B
34	T6.gif	1	Different	Dative	Prime_B
34	45.gif	1	Different	Dative	Prime_A
34	25.gif	1	Different	Transitive	Prime_B
34	52.gif	1	Different	Dative	Prime_A
34	13.gif	1	Different	Locative	Prime_A
34	28.gif	1	Different	Transitive	Prime_A
34	82.gif	1	Different	Dative	Prime_A
34	39.gif	0	Different	Transitive	Prime_A
34	68.gif	0	Different	Dative	Prime_B
34	74.gif	1	Different	Locative	Prime_A
34	40.gif	0	Different	Transitive	Prime_A
34	34.gif	1	Different	Dative	Prime_B
34	32.gif	1	Different	Transitive	Prime_B
34	84.gif	0	Different	Dative	Prime_A
34	70.gif	0	Different	Locative	Prime_B
34	T4.gif	1	Same	Dative	Prime_B
34	109.gif	0	Same	Locative	Prime_B
34	38.gif	1	Same	Transitive	Prime_B
34	44.gif	0	Same	Dative	Prime_A
34	112.gif	1	Same	Locative	Prime_A
34	1.gif	0	Same	Transitive	Prime_B
34	T11.gif	1	Same	Dative	Prime_A
34	108.gif	0	Same	Locative	Prime_B
34	43.gif	0	Same	Dative	Prime_B
34	57.gif	1	Same	Transitive	Prime_A
35	29.gif	1	Different	Transitive	Prime_A
35	T1.gif	1	Different	Dative	Prime_B
35	6.gif	1	Different	Transitive	Prime_A
35	76.gif	1	Different	Locative	Prime_B
35	33.gif	1	Different	Dative	Prime_A
35	19.gif	0	Different	Transitive	Prime_B
35	90.gif	1	Different	Dative	Prime_B
35	22.gif	1	Different	Transitive	Prime_B
35	21.gif	1	Different	Locative	Prime_A
35	26.gif	1	Different	Dative	Prime_A
35	28.gif	1	Same	Transitive	Prime_B
35	52.gif	1	Same	Dative	Prime_B
35	25.gif	1	Same	Transitive	Prime_A
35	45.gif	1	Same	Dative	Prime_B
35	30.gif	1	Same	Transitive	Prime_B
35	T6.gif	1	Same	Dative	Prime_A
35	37.gif	1	Same	Transitive	Prime_A
35	36.gif	0	Same	Transitive	Prime_A
35	70.gif	0	Same	Locative	Prime_A
35	84.gif	1	Same	Dative	Prime_B
35	32.gif	1	Same	Transitive	Prime_A
35	104.gif	0	Same	Locative	Prime_B
35	40.gif	0	Same	Transitive	Prime_B
35	74.gif	1	Same	Locative	Prime_B
35	68.gif	0	Same	Dative	Prime_A
35	39.gif	0	Same	Transitive	Prime_B
35	82.gif	1	Same	Dative	Prime_B
35	57.gif	0	Different	Transitive	Prime_B
35	81.gif	1	Different	Locative	Prime_B
35	43.gif	0	Different	Dative	Prime_A
35	93.gif	1	Different	Transitive	Prime_B
35	108.gif	0	Different	Locative	Prime_A
35	T11.gif	0	Different	Dative	Prime_B
35	1.gif	0	Different	Transitive	Prime_A
35	44.gif	1	Different	Dative	Prime_B
35	109.gif	1	Different	Locative	Prime_A
35	T4.gif	1	Different	Dative	Prime_A
36	26.gif	0	Different	Dative	Prime_A
36	22.gif	0	Different	Transitive	Prime_B
36	90.gif	1	Different	Dative	Prime_B
36	19.gif	1	Different	Transitive	Prime_B
36	33.gif	0	Different	Dative	Prime_A
36	76.gif	1	Different	Locative	Prime_B
36	6.gif	1	Different	Transitive	Prime_A
36	29.gif	1	Different	Transitive	Prime_A
36	51.gif	1	Same	Dative	Prime_A
36	15.gif	1	Same	Locative	Prime_B
36	37.gif	1	Same	Transitive	Prime_A
36	T6.gif	0	Same	Dative	Prime_A
36	114.gif	1	Same	Locative	Prime_A
36	30.gif	1	Same	Transitive	Prime_B
36	45.gif	1	Same	Dative	Prime_B
36	25.gif	0	Same	Transitive	Prime_A
36	52.gif	1	Same	Dative	Prime_B
36	13.gif	0	Same	Locative	Prime_B
36	28.gif	1	Same	Transitive	Prime_B
36	82.gif	0	Same	Dative	Prime_B
36	68.gif	0	Same	Dative	Prime_A
36	74.gif	1	Same	Locative	Prime_B
36	40.gif	0	Same	Transitive	Prime_B
36	32.gif	1	Same	Transitive	Prime_A
36	84.gif	0	Same	Dative	Prime_B
36	T4.gif	1	Different	Dative	Prime_A
36	109.gif	1	Different	Locative	Prime_A
36	44.gif	0	Different	Dative	Prime_B
36	112.gif	0	Different	Locative	Prime_B
36	1.gif	0	Different	Transitive	Prime_A
36	T11.gif	0	Different	Dative	Prime_B
36	108.gif	0	Different	Locative	Prime_A
36	93.gif	1	Different	Transitive	Prime_B
36	43.gif	0	Different	Dative	Prime_A
36	81.gif	0	Different	Locative	Prime_B
36	57.gif	1	Different	Transitive	Prime_B
37	29.gif	1	Same	Transitive	Prime_B
37	T1.gif	1	Same	Dative	Prime_A
37	6.gif	0	Same	Transitive	Prime_B
37	33.gif	0	Same	Dative	Prime_B
37	19.gif	1	Same	Transitive	Prime_A
37	90.gif	0	Same	Dative	Prime_A
37	22.gif	1	Same	Transitive	Prime_A
37	26.gif	1	Same	Dative	Prime_B
37	28.gif	1	Different	Transitive	Prime_A
37	13.gif	1	Different	Locative	Prime_A
37	52.gif	0	Different	Dative	Prime_A
37	25.gif	1	Different	Transitive	Prime_B
37	66.gif	1	Different	Locative	Prime_B
37	45.gif	1	Different	Dative	Prime_A
37	30.gif	1	Different	Transitive	Prime_A
37	T6.gif	0	Different	Dative	Prime_B
37	37.gif	1	Different	Transitive	Prime_B
37	51.gif	0	Different	Dative	Prime_B
37	70.gif	1	Different	Locative	Prime_B
37	84.gif	0	Different	Dative	Prime_A
37	32.gif	1	Different	Transitive	Prime_B
37	104.gif	1	Different	Locative	Prime_A
37	34.gif	0	Different	Dative	Prime_B
37	40.gif	1	Different	Transitive	Prime_A
37	68.gif	0	Different	Dative	Prime_B
37	82.gif	1	Different	Dative	Prime_A
37	57.gif	1	Same	Transitive	Prime_A
37	81.gif	0	Same	Locative	Prime_A
37	43.gif	1	Same	Dative	Prime_B
37	93.gif	1	Same	Transitive	Prime_A
37	108.gif	0	Same	Locative	Prime_B
37	T11.gif	1	Same	Dative	Prime_A
37	1.gif	0	Same	Transitive	Prime_B
37	112.gif	1	Same	Locative	Prime_A
37	44.gif	0	Same	Dative	Prime_A
37	109.gif	0	Same	Locative	Prime_B
37	T4.gif	1	Same	Dative	Prime_B
38	26.gif	1	Same	Dative	Prime_A
38	21.gif	1	Same	Locative	Prime_A
38	22.gif	0	Same	Transitive	Prime_B
38	90.gif	1	Same	Dative	Prime_B
38	11.gif	1	Same	Locative	Prime_B
38	19.gif	1	Same	Transitive	Prime_B
38	33.gif	1	Same	Dative	Prime_A
38	6.gif	0	Same	Transitive	Prime_A
38	8.gif	1	Same	Locative	Prime_A
38	29.gif	0	Same	Transitive	Prime_A
38	51.gif	1	Different	Dative	Prime_A
38	15.gif	0	Different	Locative	Prime_B
38	37.gif	1	Different	Transitive	Prime_A
38	T6.gif	1	Different	Dative	Prime_A
38	114.gif	1	Different	Locative	Prime_A
38	30.gif	1	Different	Transitive	Prime_B
38	45.gif	1	Different	Dative	Prime_B
38	66.gif	1	Different	Locative	Prime_A
38	25.gif	1	Different	Transitive	Prime_A
38	52.gif	1	Different	Dative	Prime_B
38	13.gif	1	Different	Locative	Prime_B
38	28.gif	1	Different	Transitive	Prime_B
38	82.gif	1	Different	Dative	Prime_B
38	68.gif	1	Different	Dative	Prime_A
38	74.gif	1	Different	Locative	Prime_B
38	40.gif	0	Different	Transitive	Prime_B
38	32.gif	1	Different	Transitive	Prime_A
38	84.gif	1	Different	Dative	Prime_B
38	36.gif	0	Different	Transitive	Prime_A
38	T4.gif	1	Same	Dative	Prime_A
38	109.gif	1	Same	Locative	Prime_A
38	44.gif	1	Same	Dative	Prime_B
38	112.gif	1	Same	Locative	Prime_B
38	1.gif	0	Same	Transitive	Prime_A
38	T11.gif	1	Same	Dative	Prime_B
38	108.gif	1	Same	Locative	Prime_A
38	93.gif	1	Same	Transitive	Prime_B
38	43.gif	1	Same	Dative	Prime_A
38	81.gif	0	Same	Locative	Prime_B
38	57.gif	0	Same	Transitive	Prime_B
39	29.gif	1	Different	Transitive	Prime_A
39	8.gif	1	Different	Locative	Prime_A
39	T1.gif	1	Different	Dative	Prime_B
39	6.gif	1	Different	Transitive	Prime_A
39	33.gif	1	Different	Dative	Prime_A
39	19.gif	1	Different	Transitive	Prime_B
39	11.gif	0	Different	Locative	Prime_B
39	90.gif	1	Different	Dative	Prime_B
39	22.gif	0	Different	Transitive	Prime_B
39	21.gif	0	Different	Locative	Prime_A
39	26.gif	1	Different	Dative	Prime_A
39	28.gif	0	Same	Transitive	Prime_B
39	13.gif	0	Same	Locative	Prime_B
39	52.gif	0	Same	Dative	Prime_B
39	25.gif	1	Same	Transitive	Prime_A
39	30.gif	1	Same	Transitive	Prime_B
39	114.gif	1	Same	Locative	Prime_A
39	T6.gif	1	Same	Dative	Prime_A
39	37.gif	1	Same	Transitive	Prime_A
39	51.gif	1	Same	Dative	Prime_A
39	36.gif	1	Same	Transitive	Prime_A
39	70.gif	1	Same	Locative	Prime_A
39	84.gif	1	Same	Dative	Prime_B
39	32.gif	1	Same	Transitive	Prime_A
39	104.gif	1	Same	Locative	Prime_B
39	34.gif	1	Same	Dative	Prime_A
39	40.gif	0	Same	Transitive	Prime_B
39	74.gif	0	Same	Locative	Prime_B
39	68.gif	1	Same	Dative	Prime_A
39	78.gif	1	Same	Locative	Prime_A
39	82.gif	1	Same	Dative	Prime_B
39	57.gif	0	Different	Transitive	Prime_B
39	81.gif	0	Different	Locative	Prime_B
39	43.gif	1	Different	Dative	Prime_A
39	93.gif	1	Different	Transitive	Prime_B
39	108.gif	0	Different	Locative	Prime_A
39	T11.gif	1	Different	Dative	Prime_B
39	1.gif	0	Different	Transitive	Prime_A
39	112.gif	1	Different	Locative	Prime_B
39	44.gif	1	Different	Dative	Prime_B
39	38.gif	1	Different	Transitive	Prime_A
39	T4.gif	1	Different	Dative	Prime_A
40	21.gif	0	Different	Locative	Prime_B
40	22.gif	0	Different	Transitive	Prime_A
40	90.gif	1	Different	Dative	Prime_A
40	19.gif	1	Different	Transitive	Prime_A
40	33.gif	0	Different	Dative	Prime_B
40	6.gif	1	Different	Transitive	Prime_B
40	37.gif	1	Same	Transitive	Prime_B
40	T6.gif	0	Same	Dative	Prime_B
40	114.gif	1	Same	Locative	Prime_B
40	30.gif	1	Same	Transitive	Prime_A
40	45.gif	1	Same	Dative	Prime_A
40	25.gif	1	Same	Transitive	Prime_B
40	52.gif	0	Same	Dative	Prime_A
40	13.gif	1	Same	Locative	Prime_A
40	28.gif	1	Same	Transitive	Prime_A
40	82.gif	1	Same	Dative	Prime_A
40	39.gif	0	Same	Transitive	Prime_A
40	68.gif	1	Same	Dative	Prime_B
40	74.gif	1	Same	Locative	Prime_A
40	40.gif	0	Same	Transitive	Prime_A
40	32.gif	0	Same	Transitive	Prime_B
40	84.gif	1	Same	Dative	Prime_A
40	70.gif	0	Same	Locative	Prime_B
40	T4.gif	0	Different	Dative	Prime_B
40	109.gif	1	Different	Locative	Prime_B
40	44.gif	1	Different	Dative	Prime_A
40	112.gif	1	Different	Locative	Prime_A
40	1.gif	0	Different	Transitive	Prime_B
40	T11.gif	1	Different	Dative	Prime_A
40	108.gif	1	Different	Locative	Prime_B
40	93.gif	1	Different	Transitive	Prime_A
40	43.gif	0	Different	Dative	Prime_B
40	81.gif	1	Different	Locative	Prime_A
40	57.gif	1	Different	Transitive	Prime_A
41	29.gif	1	Same	Transitive	Prime_A
41	6.gif	1	Same	Transitive	Prime_A
41	33.gif	1	Same	Dative	Prime_A
